sentence	label
 The Early County School District is a public school district in Early County Georgia USA based in Blakely Georgia. It serves the communities of Arlington Blakely Damascus and Jakin Georgia.	1
 American High School is a secondary school located in Country Club unincorporated Miami-Dade County Florida. The principal is Luis E. Diaz. The school has been named a Blue Ribbon School of Excellence.	1
 For the school of the same name in Croydon see Arcbishop Tenison's School CroydonArchbishop Tenison's C of E School commonly known as Tenison's is a Church of England boys secondary School located in the London Borough of Lambeth.	1
 Saint Joseph College of Florida (1890–1972) was a college operated by the Sisters of St. Joseph of Florida in St. Augustine and in Jensen Beach Florida.	1
 Hopkinsville High School is a four-year public high school located in Hopkinsville Kentucky with over 1000 students. It is operated by the Christian County Public Schools school district.	1
 RTU Riga Business School (in Latvian RTU Rīgas Biznesa Skola) (RBS) is a management–education institution within Riga Technical University (RTU). Established in 1991 in cooperation with the State University of New York at Buffalo USA and the University of Ottawa Canada.RBS was the first higher education institution in the Baltics to offer MBA programs in English granting its graduates an internationally recognized Masters of Business Administration degree.	1
 University of Kang Ning (UKN; Chinese: 康寧大學; pinyin: Kāngníng Dàxué) is a private university located in Annan Tainan Taiwan.	1
 Harristown State High School is a public High School located in Toowoomba Queensland. It was officially opened in 1955. The school currently has approximately 1500 students and is the largest on the Darling downs.	1
 Gateway College is an international school in Sri Lanka with four branches in Colombo Kandy Bambalapitiya and Negombo. Formerly the Gateway International School it was established in 1989 by prominent educationist R. I. T. Alles former State Secretary of Education and founder-principal of D.S. Senanayake College. It is a member of the Gateway Group.	1
 The Luiss School of Government - Luiss SoG - is a graduate school of the Luiss Guido Carli University - Libera Università Internazionale degli Studi Sociali Guido Carli a private university affiliated with Confindustria and based in the Italian capital Rome.Modelled on Harvard’s JFK School of Government the Luiss SoG was founded in February 2010 and inaugurated at the presence of the President of the Republic Giorgio Napolitano; its aim is that of providing graduate training for ‘high-level public and private officials who handle political and government decision-making processes’ both at national and international level.The President od the Luiss SoG is Prof. 	1
 Gijón Polytechnic School of Engineering (Spanish: Escuela Politécnica de Ingeniería de Gijón) is one of the schools and faculties of the University of Oviedo. The school is located in Gijón Asturias (Spain).	1
 Port Huron Northern High School (also PHN or Northern) is a high school located in Port Huron Michigan. The school's colors are blue and gold and the mascot is the Siberian Husky. The school is host to a store (the Paw Pad) as well as a radio station (WORW) and was recently added onto with the Performing Arts Center (PAC).	1
 Patricia MacLachlan (born March 3 1938) is an American children's writer. She is best known for the 1986 Newbery Medal-winning novel Sarah Plain and Tall which was later adapted as a TV movie starring Glenn Close and Christopher Walken.She is a board member of the National Children's Book and Literacy Alliance a national not-for-profit that actively advocates for literacy literature and libraries.	2
 Marcin Wasilewski born 1975 in Slawno Zachodniopomorskie is a Polish pianist and composer.Wasilewski established a musical partnership with bassist Slawomir Kurkiewicz and drummer Michal Miskiewicz as the Simple Acoustic Trio in the early-1990s which led to Polish trumpeter Tomasz Stańko mentoring the group for several years before recruiting the trio as his working band in 2001.	2
 Torstein Aagaard-Nilsen (b. Oslo 11 January 1964) is a contemporary Norwegian composer.	2
 Michael Cavendish (c. 1565 – 1628) was an English composer of the Elizabethan and Jacobean periods.A grandson of Bess of Hardwick and first cousin to Arabella Stuart [It is unlikely he was the grandson of Bess of Hardwick. If he was born about 1565 that was long before any of her children had children] he spent much time at court and was for a time composer to the future King Charles I of England. In 1598 he published a set of songs with lute accompaniment called Ayres in Tabletorie.	2
 Summer XO (born Summer Rose Virshup on August 12 1985) is a Los Angeles-based American singer-songwriter who plays guitar and piano. She is also a visual artist who creates poster-size pastel drawings of abstract emotive female faces.	2
 Kurotani Tomoka (黒谷友香; born 11 December 1975 in Sakai Osaka Japan) is a Japanese actress. She starred as the femme fatale female ninja Kagero in Shinobi Heart Under Blade.	2
 Garry Glenn (May 12 1955 – September 27 1991) was an American singer and songwriter perhaps best known for writing the song “Caught Up In The Rapture” recorded by Anita Baker. He also wrote “Intimate Friends” that was recorded by Eddie Kendricks and later sampled by Alicia Keys for the Grammy Award-nominated recording “Unbreakable.”	2
 Darko Dimitrov (Macedonian: Дарко Димитров [ˈdarkɔ ˈdimitrof] ; born January 21 1973 in Skopje SFR Yugoslavia (present-day Republic of Macedonia)) is a Macedonian record producer songwriter arranger and record executive. Highly acclaimed for revitalising the Macedonian mainstream pop music scene which also influenced the surrounding Balkan countries he also received international recognition for working with many popular foreign artists.[citation needed]	2
 David Sirlin is a game designer from California. He balanced the popular video games Super Puzzle Fighter II Turbo HD Remix and Super Street Fighter II Turbo HD Remix. His self-granted nickname is Low Strong but he is known primarily by his surname in the gaming community at large.He has obtained degrees in mathematics and business from the Massachusetts Institute of Technology and MIT Sloan School of Management. Early in his career Sirlin was an assistant game designer at 3D0.	2
 Puthukkody Kottuthody Sankaran Kutty Nair (4 September 1921 – 22 October 2011) better known as Kutty was an Indian political cartoonist.	2
 Solomon Alexander Hart (April 1806 – 11 June 1881) was a British painter and engraver. He was the first Jewish member of the Royal Academy in London and was probably the most important Jewish artist working in England in the 19th century.	2
 Kurt Calleja (born 5 May 1989) is a Maltese singer. Calleja represented Malta in the Eurovision Song Contest 2012 in Baku Azerbaijan.	2
 Big John Greer (November 21 1923 – May 12 1972) was an American blues tenor saxophonist and vocalist best known for his recordings from 1948 to 1956 which included Got You On My Mind and Bottle It Up And Go.Born John Marshall Greer in Hot Springs Arkansas United States he was a friend of Henry Glover from childhood and both attended college at Alabama A&M together.	2
 Michelangelo Carducci was a 16th-century Italian painter of the Renaissance period active in Umbria. He was born in Norcia. Extant works include:Resurrection of Lazarus fresco in the Basilica of San Benedetto Norcia (signed and dated 1560)Crucifixion with the Virgin and St. John fresco in the church of Santa Maria della Misericordia Spello (1562)	2
 Jacquire King (born January 11 1967) is an American record producer mixer and engineer. King has worked with artists including Tom Waits Modest Mouse Buddy Guy Norah Jones Kings of Leon Of Monsters and Men Josh Ritter Cold War Kids Punch Brothers Melissa Etheridge The Airborne Toxic Event Robert Ellis and Dawes. He is a multiple Grammy Award winner with nearly 30 nominations.King had his initial training in recording engineering at Recording Workshop in Chillicothe Ohio.	2
 Yumiko Kobayashi (小林 由美子 Kobayashi Yumiko born June 18 1979 in Yōkaichiba Chiba Prefecture) is a Japanese voice actress. She is a freelance voice actor but until August 2007 was affiliated with Arts Vision.She and fellow Excel Saga voice actress Mikako Takahashi are known as the duo The Excel Girls. She is also part of the voice actress quartet Prits along with Natsuko Kuwatani Nana Mizuki and Hisayo Mochizuki; all four voiced characters in Sister Princess.	2
 Jordan David Parkes (born 26 July 1989) is an English semi professional association footballer playing as a midfielder for Hemel Hempstead Town.Parkes left Parmiter's School in Garston Hertfordshire aged sixteen to pursue a football career at Watford. His debut came in a 2006 League Cup second round tie against Accrington Stanley in which he scored a penalty in the shootout won 6–5 by Watford.Parkes signed his first professional contract with Watford on 1 February 2007.	3
 Thibault Marchal (born May 22 1986 in Montmorency Val-d'Oise) is a French professional football player who currently plays for Clermont Foot.	3
 Ri Song-Hui (born December 3 1978) is a North Korean weightlifter who competed in the women's 58 kg at the 2000 Summer Olympics and won the silver medal with 220.0 kg in total.She repeated this in the 2004 Summer Olympics this time lifting a total of 232.5 kg.With 102 kg she broke the world record in snatch in the women's 53 kg class.	3
 Mathías Leonardo Vidangossy Rebolledo (born 25 May 1987) is a Chilean professional footballer who plays for Colo-Colo in the Chilean Primera División as an attacking midfielder or winger.	3
 Alice Coddington (born 24 October 1988) is an Australian basketball player. She played at the junior level in the Australian Capital Territory at Radford College played college basketball in the United States at Utah State and currently plays for the Canberra Capitals in Australia's Women's National Basketball League (WNBL). She has represented Australia on the U-19 Gems team.	3
 Zhu Xiaolin (born 20 February 1984) is a Chinese long-distance runner who specialises in marathon running. She has won the Xiamen International Marathon and was third at the 2010 Rotterdam Marathon. She represented China at the 2008 Beijing Olympics and was fourth in the women's marathon. Zhu has also competed at the World Championships in Athletics where she finished in the top five in the marathon in both 2007 and 2009.	3
 Keith Robert Maguire (born 20 March 1961) is a former English cricketer. Maguire was a right-handed batsman who bowled right-arm medium pace. He was born in Marston Green Warwickshire.Maguire made his first-class debut for Warwickshire against Northamptonshire in the 1982 County Championship. He made 2 further first-class appearances for Warwickshire against Somerset and Middlesex both in the 1982 County Championship.	3
 Terence Terry Dolan is an English professional middleweight boxer of the 1940s and '50s.	3
 Doug Coutts is a Scottish former professional football defender who played for Aberdeen Berwick Rangers Wigan Athletic and Altrincham.He played for Wigan between 1969 and 1972 making 102 appearances and scoring two goals for the club in the Northern Premier League.	3
 Armin Eichholz (born 21 May 1964 in Duisburg North Rhine-Westphalia) is a competition rower and Olympic champion for West Germany.Eichholz won a gold medal in coxed eights at the 1988 Summer Olympics in Seoul as a member of the rowing team from West Germany. He received a bronze medal in 1992. He was part of a rowing team that set the world record in 1991.	3
 Calvin John Eldred (born November 24 1967 in Cedar Rapids Iowa raised in Urbana Iowa) is a former Major League Baseball pitcher who played for 14 seasons from 1991 to 2005. When he first entered professional baseball he played for the Milwaukee Brewers. Later he played for the Chicago White Sox and finally ended his career by playing with the St. Louis Cardinals. He pitched in relief in the World Series with the St. Louis Cardinals in 2004.	3
 Peter Haslop (born 17 October 1941 in Midhurst Sussex) is a former English cricketer. Haslop was a right-handed batsman who bowled right-arm medium pace.Haslop made his only first-class debut for Hampshire against the touring Pakistanis in the 1962. Haslop took two wickets for 82 runs in the Pakistan innings. His wickets were those of wicketkeeper Imtiaz Ahmed and Ijaz Butt.	3
 Jed Roberts (born November 10 1967 in Ottawa Ontario Canada) was a Canadian Football League defensive end and linebacker who played thirteen seasons for the Edmonton Eskimos.	3
 Orestes Cucuas Destrade (born May 8 1962) is a former Major League Baseball infielder.	3
 Jonathon Webb (born 10 December 1983 in Castle Hill New South Wales) is an Australian motor racing driver currently competing in the V8 Supercars Championship.Webb a former BMX bicycle racing champion first came to national attention racing Porsches out of the family run Tekno Autosports team which had previously operated racing cars for his father Steve. Webb spent several years racing in the Australian Carrera Cup Championship finishing eighth in the inaugural 2003 series.	3
 Owen (first name and dates unknown) was an English first-class cricketer associated with Cambridge Town Club who was active in the 1820s. He is recorded in one match totalling 16 runs with a highest score of 8.	3
 Diwan Bahadur Cherubala Pathayapura Karunakara Menon (1891-1976) was an Indian civil servant and administrator who served as the Diwan of Cochin kingdom from 1944 to 1947. He was the last Diwan of the kingdom and served till its accession to the Indian Union.	4
 Elizabeth Lynne known as Liz Lynne (born 22 January 1948) is a British politician and was a Member of the European Parliament (MEP) for the West Midlands for the Liberal Democrats from the 1999 European election until she retired in 2012. Previously she had been elected as Member of Parliament (MP) for Rochdale at the 1992 general election but was defeated at the 1997 general election.Lynne was born in Woking and educated at Dorking County Grammar School.	4
 Liljana Lučić (born in 1953 in Belgrade Serbia). Lučić studied Sociology at the University of Belgrade Faculty of Philosophy. Her professional career she spent working as a Professor and Consultant at the Federal Agency for International Cultural and Educational Co-operation in Belgrade.She has been a member of the Democratic Party since 1992.	4
 Azellus Denis PC QC (March 26 1907 – September 4 1991) was a Canadian politician who served in the Parliament of Canada as a Member of Parliament and Senator for the longest period of time 55 years 10 months and 20 days.Born in Saint-Norbert Quebec the son of Arsène Denis and Georgiana Laporte he was educated in Saint-Norbert Joliette and at the Université de Montréal. Denis practised law in Montreal.	4
 David M. Dave Olin (born 1947) is a Minnesota politician and a former Democratic Farmer Labor Party member of the Minnesota House of Representatives who represented District 1A which includes all of Kittson and Roseau counties as well as portions of Marshall and Pennington counties in the northwestern part of the state.	4
 Joseph-Séraphin-Aimé Ashby (April 29 1876 – March 5 1962) was a Canadian politician in the province of Quebec.Born in Sainte-Marie-de-Monnoir Quebec the son of George Ashby and Euphrosine Messier Ashby was educated at the college of Sainte-Marie-de-Monnoir and the Université Laval at Montreal. He became a notary public in 1904 and practice in Lachine. He was elected to the Legislative Assembly of Quebec for the electoral district of Jacques-Cartier in the 1916 election.	4
 Frederick Coutts CBE (21 September 1899 – 6 February 1986) was the 8th General of The Salvation Army (1963-1969).The son of corps officers he was born in Kirkcaldy Scotland. In 1920 he became an Officer of The Salvation Army from the corps in Batley England. He served in divisional work in the British Territory from 1921 to 1925 when he became a Corps Officer of the British Territory. He would serve as Corps Officer of the British Territory for 10 years.	4
 Leroy Comrie represented the New York City Council District 27 which comprises St. Albans Cambria Heights Jamaica Hollis Rosedale and other neighborhoods within the borough of Queens.A former Chief of Staff to City Councilman Archie Spigner — whom he succeeded in office — for seven years Council Member Leroy Comrie was elected to represent the 27th District in January 2002. He now chairs the Consumer Affairs Committee.	4
 Saadoun al-Dulaimi (Arabic: سعدون الدليمي‎ Saʿadūn ad-Dulaimī) (born 1954) is an Iraqi politician minister of culture and acting minister of defence of Iraq.	4
 Seth Llewellyn Milliken (December 12 1831 - April 18 1897) was a U.S. Representative from Maine.	4
 Ulick Burke (born 19 November 1943) is a former Irish Fine Gael politician. He served as a Teachta Dála (TD) for the Galway East constituency from 1997 to 2002 and 2007 to 2011 and was also a Senator for three terms.After unsuccessfully contesting the 1981 general election in Galway East Burke was nominated by the Taoiseach Garret FitzGerald to the 15th Seanad. He was unsuccessful again at the February 1982 general election and was defeated in the subsequent election to the 16th Seanad.	4
 Jochen Joe Helper (born 29 September 1959) is an Australian politician currently serving as the member for Ripon in the Victorian Legislative Assembly representing the Australian Labor Party.Helper was first elected in the 1999 election on the back of the anti-Kennett rural swing and has held this normally Liberal seat ever since. After the 2006 election Helper was appointed to the cabinet as Minister for Agriculture.	4
 David Scott Dibble (born August 27 1965) is a Minnesota politician and member of the Minnesota Senate. A member of the Minnesota Democratic–Farmer–Labor Party (DFL) he represents District 61 which includes portions of the city of Minneapolis in Hennepin County.	4
 Milton McDonald (November 21 1848 – July 18 1916) was a farmer and political figure in Quebec. He represented Bagot in the Legislative Assembly of Quebec from 1890 to 1900 as a Conservative.He was born in Acton Vale Canada East the son of Frank McDonald and Kate Mercure and was educated in Roxton. McDonald was mayor of Acton Vale and warden for Bagot County.	4
 Vincent A. Vince Biancucci was a Democratic member of the Pennsylvania House of Representatives for the 15th District and was elected in 2002.He was defeated for re-election in the 2008 general election.	4
 James Henderson Kyle (February 24 1854 – July 1 1901) was an American politician. One of the most successful members of the Populist Party he served for 10 years as a member of the United States Senate from South Dakota from 1891 until his death.	4
 M.V. Britannic was an ocean liner of the White Star Line the company's third ship to bear the name. She was built by Harland & Wolff in Belfast. She was launched on 6 August 1929. Like her running mate MV Georgic Britannic was a motorship powered by diesel engines. She measured 26943 gross tons and was 712 feet (217 m) long. At the time of her launch she was the largest British-built motor liner. These two would be the only White Star motorships.	5
 HMS Swinger was an Ariel-class composite gunboat of the Royal Navy built at Pembroke Dockyard and launched on 7 February 1872. She served at first on the China Station and from 1883 on the Australia Station. She was hulked in 1895 sold for breaking in 1924.	5
 USNS Sgt. Andrew Miller (T-AK-242) was a Boulder Victory-class cargo ship built at the end of World War II and served the war and its demilitarization as a commercial cargo vessel. From 1946 to 1950 she served the U.S. Army as a transport named USAT Sgt. Andrew Miller. In 1950 she was acquired by the U.S. Navy and assigned to the Military Sea Transportation Service (MSTS). In 1981 she ended her career and was placed into reserve.	5
 USS Pampanga (PG-39) was a schooner-rigged iron gunboat in the United States Navy during the Philippine-American War. She retained her Spanish name.Pampanga was laid down for the Spanish Navy by the Manila Slip Company Cavite Philippines in March 1887; launched in February 1888; captured by the US Army at Manila Bay in June 1898; commissioned in American service on 18 June 1899; and turned over to the US Navy at Cavite Navy Yard on 9 November 1899 with Lieutenant F. R. Payne in command.	5
 The Syrena was a Polish automobile model first exhibited at the Poznań Trade Fair in 1955 and manufactured from 1957 to 1972 by the Fabryka Samochodów Osobowych (FSO) in Warsaw and from 1972 to 1983 by Fabryka Samochodów Małolitrażowych (FSM) in Bielsko-Biała. 177234 were made by FSO and 344077 by FSM a total of 521311.	5
 The Albion is a Norfolk wherry. Built in 1898 she served as a trading vessel and then as a lighter until being acquired by the Norfolk Wherry Trust for restoration and preservation in 1949. Since 1981 she has been moored at the Norfolk Wherry Trust wherry base at Womack Water near Ludham. She is listed on the register of National Historic Ships in the United Kingdom.	5
 Canadian National Railway (CN) Class E-7 steam locomotives were of 2-6-0 wheel arrangement in the Whyte notation or  1'C  in UIC classification. These locomotives were built for the Grand Trunk Railway (GT) from 1898 through 1908.	5
 HMS Firm was a 60-gun fourth rate ship of the line of the Royal Navy launched on 15 January 1759 at Blackwall Yard London.Her carpenter from 1775 was James Wallis who had previously served aboard HMS Resolution with Captain James Cook on his second voyage to the Pacific.She was on harbour service from 1784 and was broken up in 1791.	5
 The PSMM Mk5 multi-purpose patrol boat class gunboat were a class of small military ships built for the United States Navy based on the Asheville class gunboat. The class is called Patrol Ship Multi Mission. The class was used by South Korean Indonesia Taiwan and Thailand Navies.PSMM Mk5 multi-purpose patrol boat class gunboats employed a Combined diesel or gas turbine (CODOG) propulsion system; twin GM 12V149 Diesels for endurance and a Lycoming TF-40A gas turbine for high-speed dash.	5
 The Martin 2-0-2 was an airliner introduced in 1947. The twin-engined piston aircraft was designed and built by the Glenn L. Martin Company.	5
 USS Newberry (APA-158) was a Haskell-class attack transport acquired by the U.S. Navy during World War II for the task of transporting troops to and from combat areas.Newberry (APA–158) was laid down under Maritime Commission contract 10 June 1944 by Oregon Shipbuilding Corp. Portland Oregon; launched 24 August 1944; sponsored by Mrs. Joseph M. McDonald; acquired by the Navy on a loan-charter basis 6 October 1944; and commissioned the next day Comdr. David R. Phoebus in command.	5
 PicoSAT launched on September 30 2001 is a real time tracking satellite. The name PICO combines the first letters of all four of its experiments (see below). PICOSat series are designed for a minimum of one year of on-orbit operations.	5
 USS Shoveler (AM-382) was an Auk-class minesweeper acquired by the U.S. Navy for the dangerous task of removing mines from minefields laid in the water to prevent ships from passing.	5
 USS Cape Lookout was a supply ship in the United States Navy. She was named by the U.S. Navy for Cape Lookout which are points on the coasts of both North Carolina and Washington.Cape Lookout (No. 3214) was launched in 1918 by Bethlehem Shipbuilding Corp. Sparrows Point Maryland; acquired by the Navy 26 July 1918; commissioned the same day Lieutenant Commander R. O. Herbert USNRF in command; and reported to the Naval Overseas Transportation Service.	5
 The Katsonis class was a French-built class of two submarines for the Hellenic Navy serving from 1927–28 until the Second World War. The ships of the class were the first new submarines acquired by Greece after the First World War.	5
 Ernest Hemingway owned a 38-foot (12 m) fishing boat named Pilar. It was acquired in April 1934 from Wheeler Shipbuilding in Brooklyn New York for $7495. Pilar was a nickname for Hemingway's wife Pauline and also the name of the woman leader of the partisan band in his 1940 novel of the Spanish Civil War For Whom the Bell Tolls. Hemingway regularly fished off the boat in the waters of Key West Florida Marquesas Keys and the Gulf Stream off the Cuban coast.	5
 Kratochvíle is a picturesque Renaissance manorial residence surrounded by a park located in the south Bohemian countryside near Netolice Prachatice district Czech Republic.	6
 Armada Towers is a complex of three residential towers in Jumeirah Lake Towers Free Zone in Dubai United Arab Emirates. Armada Tower 1 is the taller of the three standing at 167 m (548 ft) with 39 floors. The other two towers Armada Tower 2 and Armada Tower 3 both have 36 floors and stand at 150 m (490 ft). Begun in 2004 the towers were topped-out in 2007 and completed in 2009.	6
 University High School was a public high school serving the northwestern portion of Oakland California. It originally opened in 1923 at what was 5714 Grove Street. Due to the proximity of the campus to the City of Berkeley UNI gained the reputation of the feeder high school of Oakland of students directly to the University of California. The high school was closed following World War II in 1948.	6
 The Nuruosmaniye Mosque (Turkish: Nuruosmaniye Camii) is an Ottoman mosque located in the Çemberlitaş neighbourhood of Fatih district in Istanbul Turkey.	6
 Birmingham Its people Its History is a permanent exhibition at Birmingham Museum and Art Gallery and is also unofficially known as the Birmingham History Galleries. It opened to the public in October 2012 and is located on the third floor of the museum covering an area of 1040 square metres. The exhibition is divided into five galleries which explore the story of Birmingham England and its people over a period of 900 years from the 12th century to the present day.	6
 The Edmond Ellisom Smart House was built in the 1870 and is listed on the National Register of Historic Places. It is located in Leesville Louisiana.	6
 St Peter's Church Finsthwaite is in the village of Finsthwaite Cumbria England. It is an active Anglican parish church in the deanery of Windermere the archdeaconry of Westmorland and Furness and the diocese of Carlisle. Formerly part of the Leven Valley benefice together with St Anne Haverthwaite and St Mary Staveley-in-Cartmel it is now part of the Cartmel Peninsula Team Ministry. The church has been designated by English Heritage as a Grade II* listed building.	6
 The Reitz Home Museum is a Victorian house museum located in the Riverside Historic District in downtown Evansville Indiana. The museum offers year-round guided tours to the state's only Victorian house museum.An authentic restoration offers visitors a step back in time with silk damask-covered walls hand painted ceilings delicately molded plaster friezes and intricately patterned hand-laid wood parquet floors.	6
 The House for an Art Lover is a building constructed in 1989-96 based on a design of 1901 by Charles Rennie Mackintosh with his wife Margaret MacDonald. The building is situated in Bellahouston Park in Glasgow Scotland. The idea to actually construct the house from the Mackintoshs' designs came from Graham Roxburgh a civil engineer in Glasgow who had done refurbishment work on the Mackintosh interiors in Craigie Hall.	6
 The Crowne Plaza Key West – La Concha more commonly known as the La Concha is a hotel and the tallest building in downtown Key West Florida United States. It was completed in 1926.It is currently the tallest building in the civilian sector of the island of Key West and a contributing structure in the Key West Historic District. The tallest building on the island is the Combined Bachelor Quarters (CBQ) on Trumbo Point part of Key West Naval Air Station.	6
 Château de Castillon is a château in Landes Aquitane France. It is built in the Louis XIII 18th century style.	6
 Carew Castle is a castle in the civil parish of Carew in the Welsh county of Pembrokeshire. The famous Carew family take their name from the place and still own the castle although it is leased to the Pembrokeshire Coast National Park which administers the site.	6
 The Charlemagne building is a high-rise in the European Quarter of Brussels which houses the Directorate-General for Economic and Financial Affairs the Directorate-General for Trade and the Directorate-General for Enlargement of the European Commission. The building has 3 wings and 15 floors. It is located at 170 Rue de la Loi/Wetstraat in the City of Brussels one of the 19 municipalities forming the Brussels-Capital Region.	6
 The Church of Holmen (Danish: Holmens Kirke) is a church in central Copenhagen in Denmark on the street called Holmens Kanal. First built as an anchor forge in 1563 it was converted into a naval church by Christian IV. It is famous for having hosted the wedding between Margrethe II of Denmark current queen of Denmark and Prince Henrik in 1967.	6
 Jose Castro House now known as the Castro-Breen Adobe in San Juan Bautista California USA is a historic adobe home built by José Castro in 1840. Castro was Commandant General of Alta California. In 1848 Castro sold the house to Patrick Breen survivor of the ill-fated Donner party of 1846 and the Breen family lived in the house until 1935.The Jose Castro House was declared a California Historical Landmark in 1935 and a National Historic Landmark in 1970.	6
 The Totem Heritage Center is a museum operated by the City of Ketchikan in the U.S. state of Alaska.The Heritage Center houses one of the world's largest collections of unrestored 19th century totem poles. The poles were recovered from uninhabited Tlingit settlements on Village Island and Tongass Island south of Ketchikan as well as from the Haida village of Old Kasaan. The Center was founded in 1976 to preserve these totems and act as a cultural center.	6
 The Crevedia River is a tributary of the Chiricanu River in Romania.	7
 Luoma Lake is located in Jiangsu province of south eastern China near the city of Suqian (宿迁).	7
 Pizzo Magn is a mountain of the Swiss Lepontine Alps overlooking Biasca in the canton of Ticino. It is located west of the Mottone di Cava.	7
 The Dumbrava River is a tributary of the Someşul Mic River in Romania.	7
